audio_file,raw_text,label
/kaggle/input/meld-audio/MELD_audio/train_audio/dia478_utt6.wav,"Yeah, we saw this really interesting website about marriage and how totally unnecessary it is and how its just a way for the government to keep tabs on you.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia478_utt8.wav,Well thats a little crazy. Although I am yknow glad to hear that youre branching out on what you look at on the Internet.,0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia478_utt9.wav,"Yeah, well Yknow, it just got me thinking though, why would anybody ever want to get married huh?",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia478_utt10.wav,Why?! To celebrate your relationship! To solidify your commitment! To declare your love for one another to the world!,3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia479_utt4.wav,"Yeah, he-he-he calls me up and asks me if he can edit my new movie.",3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia479_utt8.wav,"No, no ""How you doing?"" Man, I mean not even a cup of coffee first!",5
/kaggle/input/meld-audio/MELD_audio/train_audio/dia480_utt6.wav,So whose is it?,0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia481_utt5.wav,"Ok, off the top of my head... Don and Janet.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia482_utt0.wav,Oh my God! How did you get back here?!,2
/kaggle/input/meld-audio/MELD_audio/train_audio/dia482_utt1.wav,"Fire alarm?  Oh! Hi, officerfireman, can-can I help you?",2
/kaggle/input/meld-audio/MELD_audio/train_audio/dia482_utt7.wav,"Okay do youOkay, do you have a search warrant? Because the last time I checked this was still America!",3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia482_utt9.wav,Fine!  But please God.. tell me how to stop them from going off!,3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia482_utt10.wav,Theres a reset button under the plastic cover.,0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia482_utt14.wav,"Reset button, reset button, where is there a reset button?",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia483_utt6.wav,"I turned it off. Mother of God, I turned it off!",3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia483_utt7.wav,Just like you told her you did!  ... Just pointing out the irony.,0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia483_utt8.wav,"Hey, so listen, I went across the street and talked to the doorman- I got the peeper's name! Can I use the phone?",3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia483_utt10.wav,"Can I use your phone?  Yeah, the number for a Sidney Marks, please.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia483_utt15.wav,"Yeah, is Sidney there?  Oh, this is?  Sidney's a woman.",2
/kaggle/input/meld-audio/MELD_audio/train_audio/dia485_utt0.wav,"Hey, this-  Heyy...",1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia486_utt3.wav,"Ooh, its probably a residual check, hey can you open it for me, Im kinda.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia486_utt5.wav,Hmm thats weird. I dont remember being in a move called benefits lapsed.,0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia486_utt6.wav,"Okay, its not a check. Theyre saying your health insurance expired because, you didnt work enough last year.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia486_utt11.wav,"When I had insurance I could get hit by a bus or catch on fire, yknow?",6
/kaggle/input/meld-audio/MELD_audio/train_audio/dia486_utt14.wav,"Im sorry man, theres never a good time to  stop catching on fire.",4
/kaggle/input/meld-audio/MELD_audio/train_audio/dia486_utt15.wav,"All right well, I guess I gotta go get a job. Im gonna go see my agent.",4
/kaggle/input/meld-audio/MELD_audio/train_audio/dia488_utt1.wav,"I had to kiss Phoebe and Rachel every time I left a room, I mean it's too bad they didn't see us having sex.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia489_utt0.wav,Remember when we went to Central Park and rented boats?.. That was fun.,1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia491_utt2.wav,"You had a rough day, huh.. c'mere.",4
/kaggle/input/meld-audio/MELD_audio/train_audio/dia493_utt3.wav,"Yknow, I only know of two surefire ways to shut a man up. And one of them is sex.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia494_utt0.wav,"Okay, yeah.  Triple A can pick us up.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia495_utt1.wav,"Freemont. West-Westmont, ah Westburg?",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia495_utt2.wav,Then why are you answering? Do you at least know what route were on?,3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia496_utt1.wav,"Okay.  We are at a rest stop on Route 27. Okay.  There is no Route 27.   Okay, either 93 or 76?",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia496_utt3.wav,"Hey, can you send somebody up and down 76 and check every rest stop, and, and also 93?",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia496_utt10.wav,"No! No, I am not getting in a car with Ross, we will just have to live here!",3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia496_utt12.wav,"No you guys, I am not getting in a car with him, youll have to think of something else.",3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia496_utt13.wav,"Oh good, oh Joey and Chandler are back.",1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia497_utt2.wav,"Im not wrong! I wish I was. Im sorry. Bet that barium enema doesnt sound so bad now, huh?",4
/kaggle/input/meld-audio/MELD_audio/train_audio/dia498_utt1.wav,Lets try a lookof far offwonderment.,0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia498_utt2.wav,"Okay, well-well gaze into our future and well think about our marriage and the days to come.",1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia498_utt5.wav,"I mean this picture is supposed to say ""Geller and Bing to be married,"" not ""Local woman saves drowning moron!""",3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia499_utt3.wav,Thats what makes it so easy for me to be 80% happy for Monica and Chandler!,1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia499_utt6.wav,"Well yknow, some people make deals with a friend, like if neither of them are married by the time theyre 40, they marry each other.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia499_utt18.wav,"Wh So If neither of you are married by the time youre 40, youre gonna marry Joey.",2
/kaggle/input/meld-audio/MELD_audio/train_audio/dia499_utt19.wav,"Yep, we shook on it. Yeah but believe me that is not how he wanted to seal the deal.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia499_utt20.wav,"Oh, seriously?",2
/kaggle/input/meld-audio/MELD_audio/train_audio/dia499_utt21.wav,"Yeah uh, what am I gonna do?",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia500_utt0.wav,"Yeah, Im sorry man.  You wanna go watch?",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia501_utt1.wav,"Hi Tag! Hey, so did you have fun with uh, with Joey last night?",1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia501_utt8.wav,"And I never used to be able to just talk to girls in bars, but I got like 20 phone numbers last night.",2
/kaggle/input/meld-audio/MELD_audio/train_audio/dia501_utt9.wav,"Thats great! Wow man, so Joey mustve really taught you some stuff huh?",2
/kaggle/input/meld-audio/MELD_audio/train_audio/dia502_utt0.wav,"Phoebe, we are so proud of you! You're amazing!",1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia502_utt2.wav,So does it really hurt as bad as they say?,1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia503_utt4.wav,I've never loved anybody as much as I love you.,1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia503_utt5.wav,"Okay, so if an eight comes up, we take it as a sign and we do it!",1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia503_utt13.wav,That could be a four or a five. It's your call.,0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia504_utt0.wav,Well thats it. Im done. Whew!  There come the meat sweats.,1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia504_utt2.wav,"Yes, I believe we can expect a call from the President any moment now.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia504_utt6.wav,Whoaheywh-wh-what do you got there? What is that? Pie?,2
/kaggle/input/meld-audio/MELD_audio/train_audio/dia505_utt5.wav,"Umm, do you know each others hometowns?",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia505_utt7.wav,"Well, umm, not much.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia505_utt9.wav,"So, could I just move in with you for a couple days?",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia505_utt10.wav,"Umm, okay, yeah, sure. But wh-whats wrong with Monica and Chandler?",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia505_utt14.wav,Do you realize I have a classroom full of students?,3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia505_utt15.wav,"Oh, Im sorry. Im so rude. Does anyone want to come to the movies?",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia506_utt2.wav,"Without, without these arms, and your face, and this heart.",4
/kaggle/input/meld-audio/MELD_audio/train_audio/dia506_utt6.wav,"I used to think of you as somebody that would never, ever hurt me, ever.",4
/kaggle/input/meld-audio/MELD_audio/train_audio/dia506_utt7.wav,"God, and now I just cant stop picturing with her, I cant,  it doesnt matter what you say, or what you do, Ross.",4
/kaggle/input/meld-audio/MELD_audio/train_audio/dia507_utt1.wav,"Uh, belt's to tight, gotta change the belt.",1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia507_utt7.wav,"I mean, you've been dating this guy since like, what... his midterms?",2
/kaggle/input/meld-audio/MELD_audio/train_audio/dia507_utt8.wav,"I mean, why all the sudden are you so... Oh.",2
/kaggle/input/meld-audio/MELD_audio/train_audio/dia507_utt12.wav,Look he's a great guy and I love being with him but... you know.,1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia508_utt7.wav,"Well this is noodle soup and uh, I've been working with tomato.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia508_utt14.wav,How's that different?  Oh! Yeah!,2
/kaggle/input/meld-audio/MELD_audio/train_audio/dia508_utt22.wav,"No! No! I-I can do it one more time! See? Look!  Hmm, noodle soup. Damnit!",3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia509_utt0.wav,Okay. Just give us a second. Ross!,0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia509_utt4.wav,"Theyre not!! Ross, theyre just saving them for the important people!! Okay?! What-what if I was the president?!",3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia509_utt7.wav,"Uh, say would you umm Would you mind checking again to see if any umm, private rooms may have  opened up?",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia509_utt11.wav,And this is not the only hospital in this city and we have no problem toWhoa!,3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia510_utt0.wav,"I'm just sayin' if dogs do experience jet lag, then, because of the whole um, seven dog years to one human year thing, then, when a dog flies from New York to Los Angeles, he doesn't just lose three hours, he loses like a week and a half.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia510_utt1.wav,That's funny. Who are they?,1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia510_utt2.wav,"The blond woman is my ex-wife, and the woman touching her is her... close, personal friend.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia510_utt5.wav,"Wow, uh, anything else I should know?",2
/kaggle/input/meld-audio/MELD_audio/train_audio/dia511_utt2.wav,"Oh God... Okay. Alright. Alright. Okay. Ross, please don't hate me.",6
/kaggle/input/meld-audio/MELD_audio/train_audio/dia511_utt6.wav,"Well, I kind of... I kind of lost him.",4
/kaggle/input/meld-audio/MELD_audio/train_audio/dia512_utt4.wav,"Umm Pheebs, remember when we were in the coffee house we decided that I was going to keep the uh, the cute guys cell phone?",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia512_utt8.wav,And do you remember going into my purse and stealing the phone?!,3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia512_utt13.wav,"No. Umm, okay. But while you dial, let me show you the features of my new ringing handbag.  Oh, it does work!",6
/kaggle/input/meld-audio/MELD_audio/train_audio/dia513_utt1.wav,"Puzzler. A bit of a puzzle. Why dont you um, check the copy room, maybe you left the contracts in there?",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia513_utt3.wav,I dont know Tag! How can your genitals make phone calls? Okay? Its not a perfect world! Just go please.,3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia514_utt2.wav,"That's great. But uh, I'm not really expecting a lot of calls.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia514_utt5.wav,"No, Gary Collins is the host. You'll be answering the phones.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia514_utt6.wav,"You don't seem to understand. See, I was Dr. Drake Remoray.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia515_utt1.wav,Hey Gunther. Hi.  I mean youre going out on a date with the noisy guy upstairs?,2
/kaggle/input/meld-audio/MELD_audio/train_audio/dia516_utt0.wav,"Okay, ten blocks down. Five to go.",3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia516_utt1.wav,Oh wait! Stop! Stop! Stop!,1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia516_utt4.wav,I can see it from right here. Itll cost you one husband.,1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia516_utt5.wav,"Okay, Im sorry. I think I can walk the rest of the way now. Just-just give me my boots.",4
/kaggle/input/meld-audio/MELD_audio/train_audio/dia517_utt5.wav,Uh Phoebe?,4
/kaggle/input/meld-audio/MELD_audio/train_audio/dia517_utt6.wav,"Yeah, say my name. Say it!  And now Im going to cover you back up, and umm were never doing this again.",1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia518_utt0.wav,Happy?! Is that what Im supposed to be Vic? Happy?,3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia518_utt7.wav,"You guys make me fly! High! Okay, were gonna pick it up here, tomorrow.",1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia519_utt2.wav,Yeah. We-we had sex and then we fell asleep.,0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia519_utt4.wav,"Nooo! No, thats not true. No, best time ever! Yeah, you rocked my world!",1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia520_utt6.wav,It's just my knitting that's all!  Yes! I knit this. I'm very good.,0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia521_utt0.wav,There will come a time in each of your careers when youll have a chance to screw over another soap opera actor.,0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia521_utt1.wav,"I had such an opportunity in the recent, present.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia521_utt2.wav,"And Im ashamed to say that I took it, I advised a fellow actor to play a role, homosexually.",4
/kaggle/input/meld-audio/MELD_audio/train_audio/dia521_utt3.wav,"Yeah, we both auditioned for the part, and uh, as it turned out, they ah, they liked the stupid gay thing and cast him.",3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia521_utt4.wav,"And now, hes got a two year contract opposite Susan Luchhi, the first lady of daytime television, and me, me Im stuck here teaching a bunch of people, most of whom are too ugly to even be on TV.",4
/kaggle/input/meld-audio/MELD_audio/train_audio/dia522_utt2.wav,Oh.  Its just so unexpected! II uhBoy Ill tell you its just such an honor to be nominated for a,1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia522_utt3.wav,"Honey, we have to go. Our reservations are at 8:00.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia522_utt4.wav,in Reservations at 8:00 by Neil Simon.  Thank-thank you Neil. Thank you for the words.,0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia523_utt4.wav,"Carol called me to thank me for the lasagna, I asked, she told me.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia523_utt14.wav,"Nothing, I'm sorry, I'm just, I'm out of sorts.",4
/kaggle/input/meld-audio/MELD_audio/train_audio/dia523_utt20.wav,"I'm familiar with his work, yes...",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia524_utt2.wav,"Well, I-I thought a lot about what you said, and um, I realilized duh, all right maybe I was a little judgmental.",4
/kaggle/input/meld-audio/MELD_audio/train_audio/dia524_utt4.wav,"Look now, Phoebe remember, hey, their just fulfilling their Christmas....",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia524_utt11.wav,"You keep the old ones in the back, that is so ageist.",3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia524_utt15.wav,"Why, do I have a feeling thats not as happy as it sounds?  No! Nooooo!!!",6
/kaggle/input/meld-audio/MELD_audio/train_audio/dia525_utt8.wav,Yeah. I think you have to draw him out. And then- when you do- he's a preppy animal.,0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia526_utt0.wav,"Hi! Hi, Im Ross, you dont know me, but Im a big, big fan of yours. I mean,",1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia526_utt3.wav,"Um, but thats okay, see we have an understanding, um, see we each have this list of five famous people,  so Im allowed to sleep with you.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia526_utt5.wav,"Oh no, no, no, wait, wait, Isabella.",1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia526_utt8.wav,"Yeah, for you. Is that the list?",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia526_utt17.wav,"Yeah, um, okay see, you were, you were on the list but my friend, Chandler  brought up the very good point that you are international, so I bumped you for Wynona Rider, local.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia526_utt19.wav,...because I have a list of five goofy coffee house guys and yesterday I bumped you for that guy over there.,0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia527_utt0.wav,Get out of here you lurker!  Go on! Get!,3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia527_utt4.wav,"Yeah, she couldn't live without the Chan Love.",1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia528_utt0.wav,"Oh Mon, listen I have to ask!",2
/kaggle/input/meld-audio/MELD_audio/train_audio/dia528_utt1.wav,"Okay, Joey Tribbiani invited me back to his apartment, now does he do this with a lot of girls?",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia528_utt2.wav,"Yeah, a lot. A lot, a lot!",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia528_utt3.wav,"Ohh! And Im one of them!! Wow! Oh, I just cannot believe this! I mean, Joey Tribbiani!",2
/kaggle/input/meld-audio/MELD_audio/train_audio/dia528_utt4.wav,"Well, yknow its none of my business, but arent you married?",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia528_utt5.wav,Yeah. Oh I just wish we could not be married for a little bit! Yknow I just wish we could be like on a break!,3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia529_utt2.wav,It couldnt have anything to do with the fact that-that maybe Im a good listener and I uh I put on a,0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia529_utt3.wav,"Ross, I am telling you that she is using you to get back at me!",3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia529_utt7.wav,"Uh, that was your sister actually.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia530_utt2.wav,"I-I, came to fill your ice cube trays.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia530_utt13.wav,"All right, the man in the picture is Chuck Magioni.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia530_utt15.wav,"No, no, thats just Chuck Magioni, I-I sold him a house last year!",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia530_utt16.wav,"And Im very sorry, but I dont know where your Father is, and thats the truth.",4
/kaggle/input/meld-audio/MELD_audio/train_audio/dia530_utt20.wav,"Wh-which is why I ah,  ahh,  okay.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia530_utt23.wav,"Y'know I wanted to tell you yesterday, but I just, I kinda felt all floopy, and...",4
/kaggle/input/meld-audio/MELD_audio/train_audio/dia531_utt5.wav,"I was really nervous and the accent just uh, just came out.",4
/kaggle/input/meld-audio/MELD_audio/train_audio/dia531_utt10.wav,"All right, look I was just trying to make a good first impression.",3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia531_utt12.wav,But what you guys think of me is really important because Im-Im hoping to get a permanent job here.,0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia531_utt14.wav,Ross!! Are you crazy?! I am,3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia532_utt3.wav,"Actually, that will be long. You know, I really need to organize    my thoughts.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia532_utt10.wav,"It's like ... like she's the princess and I'm the stable    boy ... Why are you doing this, huh?",4
/kaggle/input/meld-audio/MELD_audio/train_audio/dia532_utt13.wav,Huh. Interesting. Now there are obstacles. Hot nanny and me against    the world. This is the kind of stuff great novels are made of.,3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia533_utt0.wav,"Okay, I think we can get the evaluation back before they see it, but were gonna have to get into Mr. Zelners office.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia533_utt1.wav,"Now, he doesnt get in until 10, so hes no problem, but his assistant, Betty, she comes in early to eat her breakfast at her desk.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia533_utt3.wav,"Yeah, well Betty is kinda sad. Which is why I believe I can lure her away with these chocolates.  Now, while I distract her,",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia533_utt9.wav,"Okay. Uh, well can we, can we get you anything Mr. Zelner? Maybe some chocolates?",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia535_utt2.wav,"Let me ask you something, how come when I call your computer support line, I have to wait an hour and a half?",3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia536_utt3.wav,"You went to one where you were popular, and you got to ride off Chips motorcycle, and wear his letterman jacket.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia536_utt4.wav,I went to one where I wore a band uniform they had to have specially made.,4
/kaggle/input/meld-audio/MELD_audio/train_audio/dia536_utt8.wav,"Back then, I thought that I would never, ever get the chance to go out with a Chip Matthews, and now hes-hes called me up and asked me out.",2
/kaggle/input/meld-audio/MELD_audio/train_audio/dia536_utt14.wav,"Yeah. Just, if its possible, could you leave him somewhere and go have sex with another guy?",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia537_utt0.wav,"Hey! Tall guy! Hey, listen, I wanted to talk to you about that girl that youre dancing with.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia537_utt2.wav,"Uh, look buddy, I came with that girl, and I had this plan to kiss her at the new years countdown  Im trying to win her over, so I was wondering if..",1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia537_utt3.wav,"Oh come on man, you can dance with my partner, shes real, uh, mellow!",3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia538_utt2.wav,"Ross, shes not weird, she just wants her stuff to be one of a kind.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia538_utt3.wav,Huh. Yknow whats not one of a kind? A twin!,3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia538_utt5.wav,"Okay. HeyOoh, cool sheets!",1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia538_utt6.wav,"Oh, you like it? You wanna know where I got it?",1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia538_utt9.wav,"You bought your sheets at a flea market? Ross come on, you gotta loosen the purse strings a little.",5
/kaggle/input/meld-audio/MELD_audio/train_audio/dia539_utt3.wav,"Eh, I mean, I mena she's not unattractive but hot? I ....",2
/kaggle/input/meld-audio/MELD_audio/train_audio/dia540_utt0.wav,"Oh, god help us.",4
/kaggle/input/meld-audio/MELD_audio/train_audio/dia540_utt3.wav,"Eww! Look, I'm asking a favor here. If I do this for her brother, maybe Angela will come back to me.",5
/kaggle/input/meld-audio/MELD_audio/train_audio/dia540_utt5.wav,"I know, but, I made a huge mistake. I never should have broken up with her. Will you help me? Please?",4
/kaggle/input/meld-audio/MELD_audio/train_audio/dia541_utt0.wav,"So honey, this morning was fun, huh? Me hopping in on you in the shower there.",1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia541_utt1.wav,Yeah! And maybe someday we could get a place with two bathrooms.,1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia541_utt2.wav,"Look Carol umm, I was, I was thinking maybe uh, maybe we can spice things up a little.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia541_utt11.wav,"Seriously, our sex life I was thinking, maybe I dont know, we could try some-some new things.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia541_utt13.wav,Like what?,2
/kaggle/input/meld-audio/MELD_audio/train_audio/dia541_utt14.wav,"Well I dont know umm,  what if we were too tie each other up?",1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia541_utt15.wav,"Umm, some people eat stuff off one another.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia541_utt17.wav,"Umm, yknow we-we could try dirty talk?",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia544_utt5.wav,"Oh! Oh, I love that but.",2
/kaggle/input/meld-audio/MELD_audio/train_audio/dia545_utt0.wav,"What, Phoebe, did you whip the potatoes? Ross needs lumps!",3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia545_utt1.wav,"Oh, I'm sorry, oh, I just, I thought we could have them whipped and then add some peas and onions.",4
/kaggle/input/meld-audio/MELD_audio/train_audio/dia545_utt4.wav,"Ok, three kinds of potatoes coming up.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia545_utt5.wav,"Ok, good-bye you guys. Thanks for everything.  Oh, sorry! Oh, sorry!",1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia545_utt7.wav,The balloon?,0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia545_utt8.wav,"No, no, the actual cartoon character. Of course the balloon. It's all over the news. Right before he reached",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia545_utt10.wav,Come on. An 80-foot inflatable dog let loose over the city. How often does that happen?,2
/kaggle/input/meld-audio/MELD_audio/train_audio/dia546_utt5.wav,You don't observe a dance class. You,0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia546_utt9.wav,People! Last time there were some empty yoghurt containers lying around after class. Let's not have that happen again!,3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia546_utt11.wav,"Let's get started. Five, six, a-five six seven eight...",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia546_utt14.wav,Did you ever feel like sometimes you are just so unbelievably uncoordinated?,4
/kaggle/input/meld-audio/MELD_audio/train_audio/dia546_utt17.wav,"Okay. And, my, dead, mother, says, you, are, it. I'm with Rachel.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia547_utt2.wav,"Ooh, and it's so nice having this little sink here...",1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia548_utt0.wav,"Oh, ain't this nice? It's so quiet, I could just lie here all day.",1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia548_utt6.wav,"Ok listen, you go down to the pool and reserve the chairs, and I'll get the magazines and the lotion.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia548_utt7.wav,Ladies? Ross's speech is in 45 minutes.,0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia549_utt0.wav,"Hi uh, Im Joey Tribbiani and with all do respect Id like to donate some fluids.",1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia549_utt1.wav,"Were actually at the end of one of our research cycles, so were not looking for applicants right now.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia549_utt2.wav,"Oh thats too bad. Ive kinda been saving up.  Uh, are you sure theres no studies I can participate in?",4
/kaggle/input/meld-audio/MELD_audio/train_audio/dia549_utt5.wav,"Oh that one is available now, but only identical twins are eligible. Its a twins study.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia549_utt8.wav,Well how about this one? Testing the effects of Joey Tribbiani on attractive nurse receptionists.,0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia549_utt9.wav,"We already got the results back on that on, and theyre not good.",1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia551_utt3.wav,But you should eat them now because theyre hot from the oven.,1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia551_utt5.wav,"Oh-ho! But not in here! Cant eat em in bed, remember? No crumbies!",1
